power,g2,+-
0.2718533042829845,1.7188392156237142,0.19732012084550618
0.24623768724992826,1.7763663323564782,0.23195483980745196
0.2191558127186326,1.7056919520159943,0.21742134921221307
0.19333965738182557,1.7174625358344835,0.22662612639947774
0.1670129645854093,1.7805974016571628,0.24479621321640288
0.14170389587907212,1.963970152711988,0.36274226750204097
0.11333316129906164,1.6268203585527228,0.2732745565175195
0.08554880753022237,1.8764885731804475,0.3648097375994381
0.05732737501412561,1.5397228756374375,0.3465366867820962
