5.64
7.17
8.698
7.171862
6.6617386
6.152
9.1056
7.22
6.37
11.40
10.158
10
8.902
5.913
7.22
8.06
6.37
6.3142741
5.128
6.6628537
6.1194452
3.1194126
6.6616
9.206
