1.540000000000000000e+03 -4.074658148484864739e+01 -2.016189436135626067e+01
1.540009999999999991e+03 -4.101050545681329140e+01 -2.000488986760515786e+01
1.540019999999999982e+03 -4.094459754227250414e+01 -2.008417107453563233e+01
1.540029999999999973e+03 -4.082772485858887990e+01 -2.003379724026045494e+01
1.540039999999999964e+03 -4.067115524096682577e+01 -1.999634911838781903e+01
1.540049999999999955e+03 -4.084429857651663553e+01 -2.011813518915288057e+01
1.540059999999999945e+03 -4.070637587338575258e+01 -2.013205879997202175e+01
1.540069999999999936e+03 -4.075155723254448503e+01 -2.017545180633364055e+01
1.540079999999999927e+03 -4.085507060920305378e+01 -2.008405196466765119e+01
1.540089999999999918e+03 -4.091691040109553512e+01 -2.013327403644350255e+01
1.540099999999999909e+03 -4.095544676683245200e+01 -1.999526442998640618e+01
1.540109999999999900e+03 -4.086849800917207176e+01 -2.012088419053124966e+01
1.540119999999999891e+03 -4.098312549272110061e+01 -2.005547519903457498e+01
1.540130000000000109e+03 -4.103652772966499640e+01 -2.005184420824267733e+01
1.540140000000000100e+03 -4.098222042177090430e+01 -2.013486053468221826e+01
1.540150000000000091e+03 -4.053523073262958576e+01 -1.999540325498376347e+01
1.540160000000000082e+03 -4.080338722689742781e+01 -2.004475191643686571e+01
1.540170000000000073e+03 -4.117359931174918586e+01 -2.010836439338803672e+01
1.540180000000000064e+03 -4.086874785235926311e+01 -1.997749248274232770e+01
1.540190000000000055e+03 -4.091281811504345001e+01 -2.005229516888535102e+01
1.540200000000000045e+03 -4.084625917155993591e+01 -1.998037953314920401e+01
1.540210000000000036e+03 -4.082267634779097421e+01 -2.008634529288787718e+01
1.540220000000000027e+03 -4.092442895535126013e+01 -2.000822855061896632e+01
1.540230000000000018e+03 -4.091627161541339319e+01 -2.004807528805865502e+01
1.540240000000000009e+03 -4.068096621228031040e+01 -2.012970720417855119e+01
1.540250000000000000e+03 -4.075213196263428017e+01 -2.012750044061634469e+01
1.540259999999999991e+03 -4.085743075558690407e+01 -2.005949666171296997e+01
1.540269999999999982e+03 -4.079672258905114290e+01 -2.000291552868316103e+01
1.540279999999999973e+03 -4.080885543524098580e+01 -2.014986054526174541e+01
1.540289999999999964e+03 -4.122110517098451510e+01 -2.015168472059610849e+01
1.540299999999999955e+03 -4.108756557169434132e+01 -2.014689592815276598e+01
1.540309999999999945e+03 -4.101354830281661634e+01 -2.005080313391273705e+01
1.540319999999999936e+03 -4.111245629138984725e+01 -2.005743133524609334e+01
1.540329999999999927e+03 -4.092357524918553224e+01 -2.014218959440722756e+01
1.540339999999999918e+03 -4.066090517963456819e+01 -2.017606005643283140e+01
1.540349999999999909e+03 -4.064078638903529850e+01 -2.016388866093707577e+01
1.540359999999999900e+03 -4.070143832187504529e+01 -2.010598286670993673e+01
1.540369999999999891e+03 -4.047341884627579134e+01 -2.015566351348275731e+01
1.540380000000000109e+03 -4.058877718460470874e+01 -2.011699021091557427e+01
1.540390000000000100e+03 -4.079150099564282073e+01 -2.011074811775615245e+01
1.540400000000000091e+03 -4.075080188539818948e+01 -2.019759581975961282e+01
1.540410000000000082e+03 -4.055422879070948738e+01 -2.004876301808149464e+01
1.540420000000000073e+03 -4.083128329509420951e+01 -2.012911749083333035e+01
1.540430000000000064e+03 -4.077709780927000338e+01 -2.003143480870001980e+01
1.540440000000000055e+03 -4.075717818651223467e+01 -2.020395316339114800e+01
1.540450000000000045e+03 -4.061087436054650368e+01 -2.018010606937296814e+01
1.540460000000000036e+03 -4.057029079929972681e+01 -2.007216627594621627e+01
1.540470000000000027e+03 -4.059958959123802913e+01 -2.018991729419437320e+01
1.540480000000000018e+03 -4.050413531744638362e+01 -2.022038786352751316e+01
1.540490000000000009e+03 -4.057996066590595774e+01 -2.018423424327147586e+01
1.540500000000000000e+03 -4.051316369229401460e+01 -2.018693655107718143e+01
1.540509999999999991e+03 -4.078359088818632472e+01 -2.003396837940218234e+01
1.540519999999999982e+03 -4.071446078981340122e+01 -2.016718353797309504e+01
1.540529999999999973e+03 -4.089299360178812037e+01 -2.010076543545996230e+01
1.540539999999999964e+03 -4.072629123610828117e+01 -2.002179363531603684e+01
1.540549999999999955e+03 -4.062846546659667979e+01 -2.019397669773184134e+01
1.540559999999999945e+03 -4.079486088763216856e+01 -2.014206933140215483e+01
1.540569999999999936e+03 -4.065660903464319631e+01 -2.016997506270796947e+01
1.540579999999999927e+03 -4.068017377315793226e+01 -2.008841378137623224e+01
1.540589999999999918e+03 -4.075649991738288236e+01 -2.003077124870604564e+01
1.540599999999999909e+03 -4.077566971992254707e+01 -2.000641057256845556e+01
1.540609999999999900e+03 -4.060705940021227889e+01 -2.006334028975621919e+01
1.540619999999999891e+03 -4.065421767098777650e+01 -2.004881791821127734e+01
1.540630000000000109e+03 -4.073228873483689938e+01 -2.012769722782757498e+01
1.540640000000000100e+03 -4.076088313620574866e+01 -2.000534858868035570e+01
1.540650000000000091e+03 -4.056819199539563670e+01 -2.005356303231694426e+01
1.540660000000000082e+03 -4.057450334962635452e+01 -2.010977879245907474e+01
1.540670000000000073e+03 -4.062973449510195678e+01 -2.011610691879300816e+01
1.540680000000000064e+03 -4.058587114696373987e+01 -2.012132987300455511e+01
1.540690000000000055e+03 -4.040038258838944785e+01 -2.004727175684352147e+01
1.540700000000000045e+03 -4.052615641476177188e+01 -2.008790454401854930e+01
1.540710000000000036e+03 -4.055537809265730687e+01 -2.017607045847650937e+01
1.540720000000000027e+03 -4.040725773722027725e+01 -2.012525009738372717e+01
1.540730000000000018e+03 -4.056719914275333849e+01 -2.015712762582987239e+01
1.540740000000000009e+03 -4.063445343278463895e+01 -2.000011204942177301e+01
1.540750000000000000e+03 -4.059318046529033097e+01 -2.000229889473943956e+01
1.540759999999999991e+03 -4.052131172297032435e+01 -2.002297752859035995e+01
1.540769999999999982e+03 -4.039553435176925689e+01 -2.001706128689270514e+01
1.540779999999999973e+03 -4.033565299487300138e+01 -2.009391815182387120e+01
1.540789999999999964e+03 -4.054115193924380378e+01 -2.014649028759403393e+01
1.540799999999999955e+03 -4.071329471663746347e+01 -2.000472030525514811e+01
1.540809999999999945e+03 -4.061531162307942111e+01 -1.998493442805089160e+01
1.540819999999999936e+03 -4.062369085766522403e+01 -2.004000545652975518e+01
1.540829999999999927e+03 -4.069060998961539610e+01 -1.994695482370347861e+01
1.540839999999999918e+03 -4.060807489664888692e+01 -2.008478704423200156e+01
1.540849999999999909e+03 -4.054252905757007852e+01 -2.008658364172293886e+01
1.540859999999999900e+03 -4.052723897768507300e+01 -2.007056057762775936e+01
1.540869999999999891e+03 -4.055414392516655653e+01 -2.008933357369679129e+01
