1.539000e+003, 5.462412e-006, 9.662601e-006
1.539010e+003, 5.393475e-006, 9.680611e-006
1.539020e+003, 5.493239e-006, 9.701916e-006
1.539030e+003, 5.517110e-006, 9.563206e-006
1.539040e+003, 5.390478e-006, 9.901368e-006
1.539050e+003, 5.345214e-006, 9.899000e-006
1.539060e+003, 5.443963e-006, 9.711447e-006
1.539070e+003, 5.537290e-006, 9.965143e-006
1.539080e+003, 5.590430e-006, 9.715673e-006
1.539090e+003, 5.652112e-006, 9.781644e-006
1.539100e+003, 5.675608e-006, 9.881920e-006
1.539110e+003, 5.639580e-006, 9.670886e-006
1.539120e+003, 5.603676e-006, 1.003207e-005
1.539130e+003, 5.635618e-006, 9.847225e-006
1.539140e+003, 5.576413e-006, 9.790076e-006
1.539150e+003, 5.550043e-006, 9.987132e-006
1.539160e+003, 5.435743e-006, 9.764051e-006
1.539170e+003, 5.484424e-006, 9.898024e-006
1.539180e+003, 5.571586e-006, 1.001609e-005
1.539190e+003, 5.734764e-006, 9.687402e-006
1.539200e+003, 5.411922e-006, 9.629445e-006
1.539210e+003, 5.592832e-006, 9.826872e-006
1.539220e+003, 5.736274e-006, 9.690921e-006
1.539230e+003, 5.705967e-006, 9.780299e-006
1.539240e+003, 5.717852e-006, 9.888176e-006
1.539250e+003, 5.746897e-006, 9.873245e-006
1.539260e+003, 5.698958e-006, 9.826162e-006
1.539270e+003, 5.720650e-006, 9.698888e-006
1.539280e+003, 5.705966e-006, 9.793176e-006
1.539290e+003, 5.657558e-006, 9.718652e-006
1.539300e+003, 5.586169e-006, 9.814825e-006
1.539310e+003, 5.589091e-006, 9.907845e-006
1.539320e+003, 5.576488e-006, 9.849569e-006
1.539330e+003, 5.571809e-006, 9.804466e-006
1.539340e+003, 5.577578e-006, 9.873319e-006
1.539350e+003, 5.665408e-006, 9.739324e-006
1.539360e+003, 5.613432e-006, 9.797674e-006
1.539370e+003, 5.572379e-006, 9.800653e-006
1.539380e+003, 5.573937e-006, 9.713203e-006
1.539390e+003, 5.569061e-006, 9.710736e-006
1.539400e+003, 5.544101e-006, 9.750369e-006
1.539410e+003, 5.498662e-006, 9.723319e-006
1.539420e+003, 5.511612e-006, 9.611412e-006
1.539430e+003, 5.524018e-006, 9.646914e-006
1.539440e+003, 5.559205e-006, 9.575545e-006
1.539450e+003, 5.530754e-006, 9.665535e-006
1.539460e+003, 5.439655e-006, 9.509816e-006
1.539470e+003, 5.447084e-006, 9.882871e-006
1.539480e+003, 5.441636e-006, 9.606918e-006
1.539490e+003, 5.418386e-006, 9.485358e-006
1.539500e+003, 5.361631e-006, 9.586832e-006
1.539510e+003, 5.348977e-006, 9.720632e-006
1.539520e+003, 5.171289e-006, 9.772995e-006
1.539530e+003, 5.016900e-006, 9.743626e-006
1.539540e+003, 4.782259e-006, 9.804539e-006
1.539550e+003, 4.542096e-006, 9.811845e-006
1.539560e+003, 4.041005e-006, 9.673059e-006
1.539570e+003, 3.601907e-006, 9.624362e-006
1.539580e+003, 2.735393e-006, 9.626146e-006
1.539590e+003, 2.129135e-006, 9.614198e-006
1.539600e+003, 1.441530e-006, 9.566797e-006
1.539610e+003, 9.555338e-007, 9.626857e-006
1.539620e+003, 7.125133e-007, 9.713546e-006
1.539630e+003, 8.012124e-007, 9.595239e-006
1.539640e+003, 1.155831e-006, 9.822743e-006
1.539650e+003, 1.636257e-006, 9.744211e-006
1.539660e+003, 2.060417e-006, 9.809351e-006
1.539670e+003, 2.616191e-006, 9.686522e-006
1.539680e+003, 2.956615e-006, 9.677921e-006
1.539690e+003, 3.267163e-006, 9.984248e-006
1.539700e+003, 3.650387e-006, 9.823717e-006
1.539710e+003, 3.884220e-006, 9.919939e-006
1.539720e+003, 4.087108e-006, 9.778810e-006
1.539730e+003, 4.254087e-006, 1.008993e-005
1.539740e+003, 4.379697e-006, 9.945154e-006
1.539750e+003, 4.503045e-006, 9.812382e-006
1.539760e+003, 4.599372e-006, 9.863105e-006
1.539770e+003, 4.734500e-006, 9.895725e-006
1.539780e+003, 4.805569e-006, 9.935528e-006
1.539790e+003, 4.842534e-006, 1.001230e-005
1.539800e+003, 4.969330e-006, 9.767083e-006
1.539810e+003, 5.083988e-006, 9.928566e-006
1.539820e+003, 5.105608e-006, 1.009567e-005
1.539830e+003, 5.190647e-006, 1.006605e-005
1.539840e+003, 5.235804e-006, 9.701550e-006
1.539850e+003, 5.268104e-006, 9.702599e-006
1.539860e+003, 5.305559e-006, 9.757431e-006
1.539870e+003, 5.349549e-006, 9.632107e-006
1.539880e+003, 5.423041e-006, 9.901224e-006
1.539890e+003, 5.407681e-006, 9.830561e-006
1.539900e+003, 5.420670e-006, 1.000380e-005
1.539910e+003, 5.412504e-006, 9.889275e-006
1.539920e+003, 5.588201e-006, 9.944006e-006
1.539930e+003, 5.514930e-006, 9.755452e-006
1.539940e+003, 5.486355e-006, 1.017447e-005
1.539950e+003, 5.543727e-006, 9.775952e-006
1.539960e+003, 5.596645e-006, 9.776906e-006
1.539970e+003, 5.619177e-006, 9.752226e-006
1.539980e+003, 5.587286e-006, 9.711275e-006
1.539990e+003, 5.649238e-006, 9.898928e-006
1.540000e+003, 5.659811e-006, 9.606647e-006
1.540010e+003, 5.714435e-006, 9.789682e-006
1.540020e+003, 5.734814e-006, 9.895360e-006
1.540030e+003, 5.726717e-006, 9.667756e-006
1.540040e+003, 5.709780e-006, 9.684275e-006
1.540050e+003, 5.763959e-006, 9.687256e-006
1.540060e+003, 5.721739e-006, 9.515388e-006
1.540070e+003, 5.772525e-006, 9.820518e-006
1.540080e+003, 5.768564e-006, 9.871022e-006
1.540090e+003, 5.751973e-006, 9.848617e-006
1.540100e+003, 5.728722e-006, 9.847029e-006
1.540110e+003, 5.724760e-006, 9.605255e-006
1.540120e+003, 5.720526e-006, 9.597949e-006
1.540130e+003, 5.545980e-006, 9.714524e-006
1.540140e+003, 5.649139e-006, 9.743697e-006
1.540150e+003, 5.691357e-006, 9.824304e-006
1.540160e+003, 5.735482e-006, 9.906914e-006
1.540170e+003, 5.703168e-006, 9.555702e-006
1.540180e+003, 5.633612e-006, 9.801606e-006
1.540190e+003, 5.697845e-006, 9.694878e-006
1.540200e+003, 5.908814e-006, 9.844487e-006
1.540210e+003, 5.905891e-006, 9.782548e-006
1.540220e+003, 5.765344e-006, 9.587759e-006
1.540230e+003, 5.666149e-006, 9.684128e-006
1.540240e+003, 5.647158e-006, 9.652437e-006
1.540250e+003, 5.651466e-006, 9.619060e-006
1.540260e+003, 5.654610e-006, 9.841140e-006
1.540270e+003, 5.624649e-006, 9.688111e-006
1.540280e+003, 5.589661e-006, 9.817463e-006
1.540290e+003, 5.601547e-006, 9.795693e-006
1.540300e+003, 5.618284e-006, 9.601956e-006
1.540310e+003, 5.573145e-006, 9.759457e-006
1.540320e+003, 5.621108e-006, 9.755575e-006
1.540330e+003, 5.608852e-006, 9.773556e-006
1.540340e+003, 5.583545e-006, 9.794155e-006
1.540350e+003, 5.585056e-006, 9.661137e-006
1.540360e+003, 5.631310e-006, 9.555654e-006
1.540370e+003, 5.667041e-006, 9.528583e-006
1.540380e+003, 5.680958e-006, 9.853674e-006
1.540390e+003, 5.705248e-006, 9.500483e-006
1.540400e+003, 5.657359e-006, 9.627635e-006
1.540410e+003, 5.642453e-006, 9.698202e-006
1.540420e+003, 5.701608e-006, 9.610387e-006
1.540430e+003, 5.651441e-006, 9.790731e-006
1.540440e+003, 5.668726e-006, 9.673476e-006
1.540450e+003, 5.663450e-006, 9.754792e-006
1.540460e+003, 5.411279e-006, 9.551205e-006
1.540470e+003, 5.330111e-006, 9.620820e-006
1.540480e+003, 5.651516e-006, 9.814044e-006
1.540490e+003, 5.616528e-006, 9.795034e-006
1.540500e+003, 5.799864e-006, 9.752176e-006
1.540510e+003, 5.654784e-006, 9.639220e-006
1.540520e+003, 5.496483e-006, 9.829142e-006
1.540530e+003, 5.531917e-006, 9.649823e-006
1.540540e+003, 5.594663e-006, 9.615226e-006
1.540550e+003, 5.534839e-006, 9.676457e-006
1.540560e+003, 5.586170e-006, 9.712178e-006
1.540570e+003, 5.550537e-006, 9.553335e-006
1.540580e+003, 5.613854e-006, 9.703944e-006
1.540590e+003, 5.657533e-006, 9.781227e-006
1.540600e+003, 5.591717e-006, 9.731065e-006
1.540610e+003, 5.548434e-006, 9.546345e-006
1.540620e+003, 5.565271e-006, 9.723664e-006
1.540630e+003, 5.595233e-006, 9.898120e-006
1.540640e+003, 5.568589e-006, 9.718385e-006
1.540650e+003, 5.549101e-006, 9.719288e-006
1.540660e+003, 5.552049e-006, 9.763294e-006
1.540670e+003, 5.539667e-006, 9.764589e-006
1.540680e+003, 5.572179e-006, 9.616201e-006
1.540690e+003, 5.590503e-006, 9.834665e-006
1.540700e+003, 5.450476e-006, 9.783843e-006
1.540710e+003, 5.424699e-006, 9.660917e-006
1.540720e+003, 5.733575e-006, 9.778955e-006
1.540730e+003, 5.607812e-006, 9.819418e-006
1.540740e+003, 5.547343e-006, 9.888176e-006
1.540750e+003, 5.569554e-006, 9.804613e-006
1.540760e+003, 5.581714e-006, 9.801582e-006
1.540770e+003, 5.674693e-006, 9.901053e-006
1.540780e+003, 5.673355e-006, 9.892990e-006
1.540790e+003, 5.729243e-006, 9.897044e-006
1.540800e+003, 5.666943e-006, 9.851255e-006
1.540810e+003, 5.686207e-006, 9.664849e-006
1.540820e+003, 5.641066e-006, 9.955906e-006
1.540830e+003, 5.686032e-006, 9.742257e-006
1.540840e+003, 5.629724e-006, 9.856266e-006
1.540850e+003, 5.612567e-006, 9.748877e-006
1.540860e+003, 5.546798e-006, 9.786776e-006
1.540870e+003, 5.540385e-006, 9.918938e-006
1.540880e+003, 5.664441e-006, 9.701059e-006
1.540890e+003, 5.613284e-006, 9.942910e-006
1.540900e+003, 5.521096e-006, 9.925560e-006
1.540910e+003, 5.529094e-006, 1.001755e-005
1.540920e+003, 5.632523e-006, 9.875738e-006
1.540930e+003, 5.571710e-006, 9.804393e-006
1.540940e+003, 5.647653e-006, 9.886563e-006
1.540950e+003, 5.624749e-006, 9.740520e-006
1.540960e+003, 5.603800e-006, 9.857144e-006
1.540970e+003, 5.600482e-006, 9.726374e-006
1.540980e+003, 5.566137e-006, 9.593599e-006
1.540990e+003, 5.551206e-006, 9.799334e-006
1.541000e+003, 5.542911e-006, 9.660551e-006
1.541010e+003, 5.540385e-006, 9.830927e-006
1.541020e+003, 5.397065e-006, 9.868116e-006
1.541030e+003, 5.129392e-006, 9.525259e-006
1.541040e+003, 5.270038e-006, 9.652756e-006
1.541050e+003, 5.355071e-006, 9.725029e-006
1.541060e+003, 5.390330e-006, 9.820300e-006
1.541070e+003, 5.426631e-006, 9.911974e-006
1.541080e+003, 5.329218e-006, 9.856658e-006
1.541090e+003, 5.387657e-006, 9.685301e-006
1.541100e+003, 5.220638e-006, 9.821274e-006
1.541110e+003, 5.244336e-006, 9.672278e-006
1.541120e+003, 5.229132e-006, 9.668710e-006
1.541130e+003, 5.185726e-006, 9.822937e-006
1.541140e+003, 5.197586e-006, 9.705628e-006
1.541150e+003, 5.287843e-006, 9.786114e-006
1.541160e+003, 5.169853e-006, 9.713449e-006
1.541170e+003, 5.139991e-006, 9.705948e-006
1.541180e+003, 5.113421e-006, 9.625144e-006
1.541190e+003, 5.024255e-006, 9.789022e-006
1.541200e+003, 5.050230e-006, 9.595066e-006
1.541210e+003, 5.005164e-006, 9.749537e-006
1.541220e+003, 4.996324e-006, 9.951948e-006
1.541230e+003, 4.969681e-006, 9.812137e-006
1.541240e+003, 4.959305e-006, 9.663849e-006
1.541250e+003, 4.941655e-006, 9.787679e-006
1.541260e+003, 4.790960e-006, 9.655661e-006
1.541270e+003, 4.947787e-006, 9.605793e-006
1.541280e+003, 4.971564e-006, 9.737833e-006
1.541290e+003, 4.892378e-006, 9.733019e-006
1.541300e+003, 4.876170e-006, 9.690553e-006
1.541310e+003, 4.840074e-006, 9.711101e-006
1.541320e+003, 4.818548e-006, 9.854895e-006
1.541330e+003, 4.796719e-006, 9.716208e-006
1.541340e+003, 4.778443e-006, 9.548569e-006
1.541350e+003, 4.752495e-006, 9.742548e-006
1.541360e+003, 4.729481e-006, 9.507496e-006
1.541370e+003, 4.736494e-006, 9.822180e-006
1.541380e+003, 4.627028e-006, 9.774730e-006
1.541390e+003, 4.653464e-006, 9.444822e-006
1.541400e+003, 4.728166e-006, 9.791246e-006
1.541410e+003, 4.752162e-006, 9.508889e-006
1.541420e+003, 4.721951e-006, 9.611047e-006
1.541430e+003, 4.800602e-006, 9.807274e-006
1.541440e+003, 4.833117e-006, 9.716992e-006
1.541450e+003, 4.827374e-006, 9.673450e-006
1.541460e+003, 4.782199e-006, 9.853381e-006
1.541470e+003, 4.788994e-006, 9.514973e-006
1.541480e+003, 4.795635e-006, 9.756135e-006
1.541490e+003, 4.816431e-006, 9.639120e-006
1.541500e+003, 4.804063e-006, 9.770821e-006
1.541510e+003, 4.824191e-006, 9.836741e-006
1.541520e+003, 4.830461e-006, 9.901003e-006
1.541530e+003, 4.809812e-006, 9.762268e-006
1.541540e+003, 4.807257e-006, 9.819663e-006
1.541550e+003, 4.748350e-006, 9.780128e-006
1.541560e+003, 4.789939e-006, 9.743574e-006
1.541570e+003, 4.838350e-006, 9.691019e-006
1.541580e+003, 4.912826e-006, 9.585733e-006
1.541590e+003, 4.928209e-006, 9.747092e-006
1.541600e+003, 4.923288e-006, 9.635286e-006
1.541610e+003, 4.888452e-006, 9.807592e-006
1.541620e+003, 4.897533e-006, 9.826528e-006
1.541630e+003, 4.855284e-006, 9.779226e-006
1.541640e+003, 4.842281e-006, 9.690040e-006
1.541650e+003, 4.819693e-006, 9.789071e-006
1.541660e+003, 4.829424e-006, 9.600099e-006
1.541670e+003, 4.834356e-006, 9.498307e-006
1.541680e+003, 4.829370e-006, 9.831684e-006
1.541690e+003, 4.964798e-006, 9.581579e-006
1.541700e+003, 4.882808e-006, 9.689089e-006
1.541710e+003, 4.969205e-006, 9.793763e-006
1.541720e+003, 4.991794e-006, 9.655540e-006
1.541730e+003, 4.988683e-006, 9.562961e-006
1.541740e+003, 5.015625e-006, 9.727158e-006
1.541750e+003, 5.011025e-006, 9.843633e-006
1.541760e+003, 5.013189e-006, 9.762755e-006
1.541770e+003, 5.037677e-006, 9.682419e-006
1.541780e+003, 5.056514e-006, 9.734315e-006
1.541790e+003, 4.837384e-006, 9.561690e-006
1.541800e+003, 4.898222e-006, 9.780569e-006
1.541810e+003, 5.053992e-006, 9.664751e-006
1.541820e+003, 5.044757e-006, 9.821399e-006
1.541830e+003, 5.210418e-006, 9.698471e-006
1.541840e+003, 4.971842e-006, 9.537744e-006
1.541850e+003, 4.604724e-006, 9.783477e-006
1.541860e+003, 4.845204e-006, 9.622286e-006
1.541870e+003, 4.763650e-006, 9.676259e-006
1.541880e+003, 4.910128e-006, 9.678312e-006
1.541890e+003, 5.147964e-006, 9.879183e-006
1.541900e+003, 5.132735e-006, 9.479740e-006
1.541910e+003, 5.003150e-006, 9.701574e-006
1.541920e+003, 4.991730e-006, 9.759117e-006
1.541930e+003, 4.160784e-006, 9.654929e-006
1.541940e+003, 4.433638e-006, 9.688256e-006
1.541950e+003, 4.684583e-006, 9.824209e-006
