0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,3.300000000000000000e+01,3.400000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01
5.040936533251241802e-02,9.987069481113945713e-02,1.488118870355150114e-01,1.971516017470126003e-01,2.448019534897945548e-01,2.916694138430468985e-01,3.376529083852704005e-01,3.826428564686715217e-01,4.265203272346190788e-01,4.691561882014821938e-01,5.104103956997207980e-01,5.501321845264196542e-01,5.881627438372476480e-01,6.243419790580784223e-01,6.585194822663967829e-01,6.905677270106066468e-01,7.203942801681755270e-01,7.479501585786596518e-01,7.732328812660713702e-01,7.962843615680516018e-01,8.171848856369403613e-01,8.360448464996720341e-01,8.529957901076971050e-01,8.681819352741995122e-01,8.817528696788892173e-01,8.938577281046279355e-01,9.046408765086856318e-01,9.142389559757829742e-01,9.227790605043312278e-01,9.303778031384163372e-01,9.371410410712717187e-01,9.431640635889851909e-01,9.485320851897804939e-01,9.533209231143358053e-01,9.575977705894270775e-01,9.614220032366618263e-01,9.648459764587138388e-01,9.679157868928086605e-01,9.706719821187045349e-01,9.731502106215379477e-01,9.753818093298974867e-01,9.773943295297126133e-01,9.792120041111797013e-01,9.808561603332149881e-01,9.823455828814920965e-01,9.836968321658101644e-01,9.849245227031029337e-01,9.860415661707550017e-01,9.870593833644615289e-01,9.879880889047104597e-01
